"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC-00071","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00072","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00073","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00074","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00075","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00076","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00077","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00078","PF-A04","教育与文化资本","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00079","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-02","事业机会/职业转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00080","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00081","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00082","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-06","生育/育儿转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00083","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-06","生育/育儿转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00084","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-01","认识/相亲","SC-S3-06","生育/育儿转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「认识/相亲」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00085","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00086","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00087","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00088","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00089","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00090","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「结婚/建立家庭」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00091","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-02","事业机会/职业转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00092","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00093","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00094","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00095","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00096","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「备孕/怀孕/生育」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00097","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00098","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00099","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「事业机会/职业转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00100","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-08","成长/能力/目标支持","Fit / trade-off","N3-09","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「成长/能力/目标支持」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00101","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-12","价值/人生方向/未来一致性","Gate / fit","N3-06/N3-07","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「价值/人生方向/未来一致性」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-00102","PF-A04","教育与文化资本","SC-S2-12","价值/人生方向","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「教育与文化资本」进入「中年多重责任」的「价值/人生方向」，遇到「生育/育儿转折」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
